meshes/architecture/solitude/interiors/slggcolceil01.nif	Triangles x155, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/slggtrashrine03.nif	Triangles x149, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/slggwalendthi02.nif	Triangles x272, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1
meshes/architecture/solitude/interiors/slggwalsec03.nif	Triangles x104, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/solitude/interiors/slggwalsec04.nif	Triangles x31, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/slgshadowssol02.nif	Triangles x16, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/smdaarchcap01.nif	Max x1
meshes/architecture/solitude/interiors/smdafloconspacer02.nif	Triangles x1145, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/smdaflosol06.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/architecture/solitude/interiors/smdastasol04.nif	Triangles x2362, Num Vertices x16, Data Size x16, Vertex Data x16, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/smdasteps.nif	Triangles x158, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/smdbcolcon01.nif	Triangles x450, Max x1, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/smdbdorint02.nif	Triangles x65, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/smdbtracon01.nif	Triangles x8, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/smdccolend01.nif	Triangles x44, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/smdctocdor02.nif	Triangles x311, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/smdcwinsol03.nif	Triangles x323, Num Vertices x4, Data Size x4, Vertex Data x4
meshes/architecture/solitude/interiors/smdebalsol01.nif	Triangles x232, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/smdedorcon02.nif	Triangles x234, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/smderofcon04.nif	Triangles x290, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/smdewalsol02.nif	Triangles x148, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/solitude/interiors/smdfarchcell01.nif	Triangles x1223, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/smdfarchcon02.nif	Triangles x832, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/smdfarchcon45.nif	Triangles x1736, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/smdfceicell01.nif	Triangles x613, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/architecture/solitude/interiors/smdfcolsol03.nif	Max x1
meshes/architecture/solitude/interiors/smdfflocell01.nif	Triangles x196, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/solitude/interiors/smdftracell01.nif	Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/smdftracon04.nif	Triangles x185, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/smdfwalsol02.nif	Triangles x14, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1
meshes/architecture/solitude/interiors/smdfwalsol06.nif	Triangles x2, Max x1, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/smdfwinsol02.nif	Triangles x2, Max x1, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/sshrinelsec02.nif	Triangles x569, Num Vertices x4, Data Size x4, Vertex Data x4, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/ssingledoorint01l.nif	Triangles x344, Name x2, Flags x2, NiNode x1, Layer x1, Num Vertices x1
meshes/architecture/solitude/interiors/ssmabalsol02.nif	Triangles x1628, Num Vertices x9, Data Size x9, Vertex Data x9, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/ssmaceicap01.nif	Triangles x86, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/ssmacorsol05.nif	Triangles x360, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/solitude/interiors/ssmatracon03.nif	Triangles x30, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/interiors/ssmawalsol01.nif	Triangles x95, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/solitude/interiors/ssmawinsol02.nif	Triangles x49, Max x1, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/sbluepalacegate.nif	Triangles x605, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
meshes/architecture/solitude/sbluepalaceroof.nif	Triangles x5782, Num Vertices x5, Data Size x5, Vertex Data x5, Max x1, Num Big Verts x1
meshes/architecture/solitude/scastlewall06.nif	Triangles x2315, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/solitude/serikur house.nif	Triangles x8304, Num Vertices x8, Data Size x8, Vertex Data x8, Num Big Verts x1, Big Verts x1
meshes/architecture/solitude/sewerentrancecollision01.nif	Vertex A x1, Vertex B x1, Vertex Desc x1, Data Size x1
meshes/architecture/solitude/sgatedoor.nif	Triangles x967, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/solitude/slowerwall01.nif	Triangles x1140, Max x2, Num Vertices x1, Data Size x1, Vertex Data x1, Layer x1
meshes/architecture/solitude/smaingate.nif	Triangles x4092, Num Vertices x8, Data Size x8, Vertex Data x8, Num Big Verts x1, Big Verts x1
meshes/architecture/solitude/sninedivine.nif	Triangles x13559, Num Vertices x7, Data Size x7, Vertex Data x7, Num Big Verts x1, Big Verts x1
meshes/architecture/solitude/spatiowall03.nif	Triangles x1559, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
meshes/architecture/solitude/sthalmorbarracks.nif	Triangles x4017, Num Vertices x6, Data Size x6, Vertex Data x6, Max x1, Num Big Verts x1
meshes/architecture/solitude/svittoriavicihouse.nif	Triangles x10083, Num Vertices x9, Data Size x9, Vertex Data x9, Num Big Verts x1, Big Verts x1
meshes/architecture/sovengarde/sovdoortallr.nif	Triangles x706, Unused Float x1, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/sovengarde/sovngardeinterior/sovbench01.nif	Triangles x1171, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/sovengarde/sovngardeinterior/sovintcolumn01.nif	Triangles x407, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/sovengarde/sovngardeinterior/sovintcolumn02.nif	Triangles x322, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/sovengarde/sovngardeinterior/sovintextbuildingpiece01.nif	Triangles x543, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/sovengarde/sovngardeinterior/sovintplatformstrcustom01.nif	Triangles x482, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/sovengarde/sovngardeinterior/sovintplatformstrstairopening01.nif	Num Vertices x1, Data Size x1, Vertex Data x1, Triangles x1
meshes/architecture/sovengarde/sovngardeinterior/sovintstrwinendr.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/architecture/sovengarde/sovngardeinterior/sovintstrwinl.nif	Triangles x286, Num Vertices x5, Data Size x5, Vertex Data x5, Max x1, Num Big Verts x1
meshes/architecture/sovengarde/sovngardeinterior/sovrugcendl.nif	Triangles x105, Num Vertices x2, Data Size x2, Vertex Data x2, Unused Float x1
meshes/architecture/sovengarde/sovngardeinterior/sovrugdendl.nif	Triangles x105, Num Vertices x2, Data Size x2, Vertex Data x2, Unused Float x1
meshes/architecture/sovengarde/sovngardeinterior/sovspit01.nif	Triangles x3229, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/architecture/sovengarde/sovngardeinterior/sovtapestry01.nif	Triangles x60, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/sovengarde/sovrockterracer01.nif	Triangles x293, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/sovengarde/sovstairspiecestr01.nif	Triangles x22, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/tents/smallnordictent01.nif	Max x1
meshes/architecture/whiterun/wrbuildings/wrcastlebridge01.nif	Triangles x1110, Num Vertices x4, Data Size x4, Vertex Data x4, Num Big Verts x1, Big Verts x1
meshes/architecture/whiterun/wrbuildings/wrcastleentrance01.nif	Triangles x1269, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/whiterun/wrbuildings/wrcastlewoodtower01.nif	Triangles x1019, Num Vertices x4, Data Size x4, Vertex Data x4, Max x1, Num Big Verts x1
meshes/architecture/whiterun/wrbuildings/wrhallofthedead01.nif	Triangles x153, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/whiterun/wrbuildings/wrhousegreymane01.nif	Triangles x674, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/architecture/whiterun/wrbuildings/wrhousemeadery01.nif	Triangles x575, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/architecture/whiterun/wrbuildings/wrhouseshack01.nif	Triangles x162, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/architecture/whiterun/wrbuildings/wrhouseshack01destroyed.nif	Triangles x2176, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
meshes/architecture/whiterun/wrbuildings/wrhousestores02.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/architecture/whiterun/wrbuildings/wrjorvaskr01.nif	Triangles x4444, Num Big Verts x1, Big Verts x1, Num Big Tris x1, Big Tris x1, Num Vertices x1
meshes/architecture/whiterun/wrbuildings/wrmarketstand03.nif	Triangles x1013, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/whiterun/wrbuildings/wrstableplatend01.nif	Triangles x43, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1
meshes/architecture/whiterun/wrbuildings/wrtempleofk01lod.nif	Triangles x110, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrcitywalls/wrwallgatetartrap01.nif	Triangles x1681, Num Vertices x4, Data Size x4, Vertex Data x4, Num Big Verts x1, Big Verts x1
meshes/architecture/whiterun/wrcitywalls/wrwalltotem01.nif	Triangles x223, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/architecture/whiterun/wrcitywalls/wrwalltowercap01.nif	Layer x1
meshes/architecture/whiterun/wrclutter/nobletablelong03clothwr01.nif	Triangles x117, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrclutter/wrburialurn01.nif	NiTextKeyExtraData x1
meshes/architecture/whiterun/wrclutter/wrcastlerugcfree01.nif	Triangles x162, Num Vertices x2, Data Size x2, Vertex Data x2, Unused Float x1
meshes/architecture/whiterun/wrclutter/wrcastlerugdendr.nif	Triangles x26, Num Vertices x2, Data Size x2, Vertex Data x2, Unused Float x1
meshes/architecture/whiterun/wrclutter/wrherbdryingrack01.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/architecture/whiterun/wrclutter/wrintcastlewallstrwin01drapery01a.nif	Triangles x21, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrclutter/wrjorrvaskrrugendr01.nif	Triangles x6, Unused Float x1, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrclutter/wrmarketdisplayshelf02.nif	Triangles x152, Material x7, Unused Float x6, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/whiterun/wrclutter/wrruglarge04.nif	Unused Float x1
meshes/architecture/whiterun/wrclutter/wrrugsmall02.nif	Unused Float x1
meshes/architecture/whiterun/wrclutter/wrtemplebench01.nif	Triangles x90, Num Vertices x2, Data Size x2, Vertex Data x2, BSFurnitureMarkerNode x1, Max x1
meshes/architecture/whiterun/wrclutter/wrtemplebench01static.nif	Triangles x90, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/whiterun/wrclutter/wrtempleplanter.nif	Triangles x16, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrdragondoor01.nif	Triangles x134, Unused Float x2, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/whiterun/wrdrawbridge01.nif	Triangles x853, Data Size x12, Vertex Desc x7, Num Vertices x6, Vertex Data x6, Material x5
meshes/architecture/whiterun/wrfarmfence/wrfence64shiftl01.nif	Triangles x49, Layer x1, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastleceilingstoneopen256cap.nif	Triangles x28, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastleroofsupportbeam02.nif	Triangles x8, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastleroofsupportbeam02nub.nif	Triangles x25, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastleroofsupportbeamloft01.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastleroofsupportbeamwing02.nif	Max x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlestonecolumn01.nif	Triangles x14, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewallbasestrl01.nif	Max x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewallcor01.nif	Triangles x45, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewalldoublehighcorin01.nif	Max x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewalldoublehighexcor01.nif	Triangles x46, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewalldoublehighexcorin01.nif	Max x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewalldoublehighexdoor03.nif	Triangles x217, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewalldoublehighgapcorin01.nif	Triangles x3, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewallstrtrans512r.nif	Triangles x8, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintcastlewtoscapcor01.nif	Triangles x19, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintdragonroomcolbase02.nif	Triangles x488, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrcastle/wrintdragonroomwallstr01arch.nif	Triangles x174, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1
meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintarchdoorwaytrans01.nif	Triangles x27, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintarchdoorwaytranscave.nif	Triangles x490, Num Vertices x5, Data Size x5, Vertex Data x5, Max x1, Num Big Verts x1
meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintceilingmudstr01.nif	Triangles x10, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintcordoublehighl.nif	Triangles x155, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintmeaderyfloorstairshall01.nif	Triangles x253, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/architecture/whiterun/wrinteriors/wrdungeon/wrdunintstr01doublehighrooftranl.nif	Triangles x48, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/architecture/whiterun/wrinteriors/wrdungeon/wrhallofthedeadshadowbox01.nif	Triangles x69, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrdungeon/wrintwallhallofdeadroof01tran.nif	Triangles x168, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/architecture/whiterun/wrinteriors/wrdungeon/wrintwallhallofdeadroof02tran.nif	Triangles x101, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/architecture/whiterun/wrinteriors/wrdungeon/wrintwallhallofdeadtower01.nif	Triangles x1155, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/architecture/whiterun/wrinteriors/wrdungeon/wrprisoncellfloorgrate01door.nif	Num Text Keys x2, Text Keys x2, Name x2, NiNode x1, Unused Float x1
meshes/architecture/whiterun/wrinteriors/wrintbeam768l.nif	Triangles x52, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrintceilchimney01.nif	Triangles x557, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/architecture/whiterun/wrinteriors/wrintceilmid01.nif	Triangles x80, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrintfloorstmid02.nif	Triangles x54, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/architecture/whiterun/wrinteriors/wrintfreewallstrdoor02.nif	Triangles x68, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/architecture/whiterun/wrinteriors/wrintloftmid01.nif	Triangles x728, Num Vertices x1, Data Size x1, Vertex Data x1
